10355 64
1054.70996094 3178.09008789 116.71800232
1054.48999023 3177.00000000 116.55300140
1054.48999023 3176.95996094 116.55400085
1054.93005371 3176.96997070 116.69899750
1054.93005371 3177.32006836 116.74400330
1054.93005371 3177.29003906 116.74500275
1054.93994141 3177.37988281 116.74400330
1055.08996582 3177.90991211 116.69599915
1055.20996094 3178.22998047 115.86199951
1055.08996582 3177.93994141 116.69499969
1055.03002930 3177.10009766 116.70400238
1055.02001953 3177.07006836 116.70400238
1055.06994629 3177.94995117 116.69300079
1055.01000977 3177.12988281 116.70300293
1054.98999023 3177.04003906 116.70200348
1054.98999023 3177.47998047 116.74600220
1055.16003418 3178.20996094 115.73200226
1054.97998047 3177.01000977 116.70200348
1055.17004395 3178.19995117 115.64299774
1054.96997070 3177.35009766 116.74600220
1054.96997070 3177.44995117 116.74400330
1054.95996094 3177.41992188 116.74400330
1054.94995117 3176.97998047 116.69999695
1054.95996094 3177.51000977 116.74299622
1054.95996094 3177.61010742 116.74199677
1054.95996094 3177.54003906 116.74299622
1054.93994141 3177.22998047 116.74600220
1057.02001953 3177.25000000 115.66400146
1054.67004395 3178.42993164 115.76999664
1054.58996582 3178.37011719 116.23699951
1054.56005859 3178.45996094 116.10600281
1054.11999512 3178.18994141 116.19000244
1054.02001953 3178.13989258 116.24400330
1053.94995117 3177.96997070 116.24099731
1053.91003418 3177.58007812 116.18099976
1053.91003418 3177.56005859 116.18099976
1053.88000488 3177.50000000 116.17900085
1053.86999512 3177.54003906 116.17700195
1053.91003418 3178.41992188 116.66100311
1053.84997559 3177.65991211 116.23699951
1053.82995605 3177.62011719 116.23500061
1053.81994629 3177.58007812 116.23500061
1053.81994629 3177.54003906 116.23500061
1053.81005859 3177.59008789 116.23300171
1053.81994629 3177.68994141 116.23200226
1053.79003906 3177.47998047 116.23300171
1053.79003906 3177.51000977 116.23200226
1053.77001953 3177.44995117 116.23200226
1053.77001953 3177.41992188 116.23200226
1053.69995117 3178.37011719 116.71700287
1053.56994629 3178.54003906 116.63800049
1053.50000000 3178.62011719 116.49800110
1053.45996094 3178.63989258 116.44100189
1054.05004883 3178.36010742 116.67099762
1054.10998535 3178.12011719 116.19100189
1054.57995605 3178.44995117 115.82399750
1054.11999512 3178.14990234 116.19100189
1054.43994141 3178.22998047 116.64600372
1054.43005371 3178.22998047 116.69799805
1054.51000977 3178.47998047 115.99299622
1054.43994141 3178.44995117 116.15399933
1054.29003906 3177.46997070 116.76499939
1054.42004395 3178.45996094 116.21600342
1054.26000977 3177.57006836 116.76100159
1054.44995117 3178.50000000 115.73300171
1054.26000977 3177.67993164 116.76000214
1054.39001465 3178.52001953 116.08399963
1054.42004395 3178.50000000 115.79900360
1054.20996094 3177.42993164 116.76000214
1054.20996094 3177.81005859 116.75499725
1054.18994141 3177.82006836 116.75299835
1054.34997559 3178.53002930 115.90000153
1054.18994141 3177.86010742 116.75299835
1054.28002930 3178.45996094 116.26200104
1054.27001953 3178.52001953 116.19699860
1054.15002441 3177.91992188 116.75000000
1054.06005859 3177.34008789 116.75299835
1054.15002441 3178.19995117 116.06400299
1055.05004883 3177.19995117 116.70400238
1054.94995117 3177.58007812 116.74199677
1055.06994629 3177.21997070 116.70500183
1056.45996094 3176.90991211 116.15100098
1056.41003418 3176.93994141 116.17800140
1055.06994629 3177.16992188 116.70600128
1056.39001465 3176.87988281 116.17600250
1056.38000488 3176.89990234 116.17400360
1056.36999512 3176.91992188 116.17299652
1056.44995117 3177.72998047 115.68699646
1056.20996094 3177.03002930 116.20099640
1056.19995117 3177.00000000 116.20099640
1056.19995117 3176.97998047 116.20099640
1056.18005371 3176.95996094 116.19799805
1056.14001465 3176.96997070 116.24800110
1056.13000488 3177.03002930 116.24600220
1056.13000488 3177.00000000 116.24600220
1056.10998535 3177.02001953 116.24400330
1056.20996094 3177.81005859 115.63600159
1056.16003418 3177.84008789 115.69799805
1056.14001465 3177.80004883 115.75499725
1056.14001465 3177.83007812 115.75299835
1056.14001465 3177.82006836 115.69400024
1056.13000488 3177.87011719 115.75099945
1056.13000488 3177.87011719 115.69100189
1056.44995117 3176.86010742 116.15100098
1056.45996094 3176.92993164 116.15000153
1055.95996094 3177.93994141 115.79100037
1056.46997070 3176.84008789 116.15299988
1057.02001953 3177.32006836 115.66200256
1057.02001953 3177.30004883 115.66200256
1057.02001953 3177.29003906 115.66200256
1057.00000000 3177.37011719 115.65599823
1057.00000000 3177.35009766 115.65599823
1056.96997070 3177.39990234 115.64800262
1056.84997559 3176.79003906 115.90899658
1056.89001465 3177.56005859 115.69400024
1056.88000488 3177.58007812 115.69300079
1056.80004883 3176.80004883 116.03800201
1056.80004883 3176.76000977 116.03800201
1056.80004883 3176.73999023 116.03800201
1056.79003906 3176.78002930 116.03700256
1056.78002930 3176.71997070 116.03500366
1056.56994629 3176.88989258 116.11399841
1056.56994629 3176.85009766 116.11399841
1056.56994629 3176.87011719 116.11299896
1056.56994629 3176.81005859 116.11399841
1056.56005859 3176.82006836 116.11199951
1056.60998535 3176.40991211 115.74500275
1056.47998047 3176.88989258 116.15399933
1056.06994629 3177.89990234 115.81099701
1056.40002441 3176.95996094 116.17600250
1055.97998047 3177.90991211 115.66000366
1055.14001465 3177.50000000 116.70600128
1055.17004395 3177.62011719 116.70600128
1055.15002441 3177.39990234 116.70800018
1055.17004395 3177.70996094 116.70400238
1055.15002441 3177.53002930 116.70600128
1055.15002441 3177.59008789 116.70600128
1055.14001465 3177.42993164 116.70700073
1055.14001465 3177.47998047 116.70700073
1055.14001465 3177.37988281 116.70800018
1055.15002441 3177.62988281 116.70500183
1055.13000488 3177.35009766 116.70800018
1055.15002441 3177.68994141 116.70300293
1055.20996094 3177.94995117 116.63999939
1055.15002441 3177.77001953 116.70200348
1055.27001953 3178.19995117 115.93800354
1055.11999512 3177.32006836 116.70700073
1055.10998535 3177.31005859 116.70700073
1055.09997559 3177.25000000 116.70700073
1055.09997559 3177.28002930 116.70600128
1055.15002441 3177.98999023 116.63400269
1055.11999512 3177.79003906 116.69999695
1055.89001465 3177.94995117 115.70400238
1055.08996582 3177.37988281 116.75299835
1055.17004395 3177.45996094 116.70800018
1055.11999512 3177.82006836 116.69999695
1055.43994141 3178.12988281 115.77999878
1055.31994629 3177.59008789 116.65499878
1055.28002930 3177.36010742 116.65599823
1055.76000977 3177.98999023 115.67900085
1055.64001465 3178.05004883 115.81500244
1055.55004883 3178.09008789 115.80000305
1055.33996582 3177.41992188 116.65899658
1055.52001953 3178.07006836 115.63099670
1055.33996582 3177.53002930 116.65699768
1055.32995605 3177.44995117 116.65699768
1055.32995605 3177.65991211 116.65499878
1055.31994629 3177.51000977 116.65599823
1055.84997559 3177.95996094 115.63400269
1055.31994629 3177.60009766 116.65399933
1055.45996094 3178.12011719 115.69599915
1055.31005859 3177.56005859 116.65499878
1055.31005859 3177.47998047 116.65599823
1055.33996582 3177.88989258 116.60700226
1055.31005859 3177.68994141 116.65200043
1055.31994629 3177.73999023 116.65200043
1055.32995605 3177.91992188 116.60500336
1055.31994629 3177.62988281 116.65399933
10350 340
1055.50000000 3178.11010742 115.86000061
1055.68005371 3178.05004883 115.75099945
1055.60998535 3178.08007812 115.80500031
1055.13000488 3177.77001953 116.37400055
1055.43994141 3178.13989258 115.77100372
1055.43005371 3178.12011719 115.69999695
1055.21997070 3178.20996094 116.02100372
1055.70996094 3178.02001953 116.06900024
1055.09997559 3177.71997070 116.37100220
1055.65002441 3177.90991211 116.42900085
1055.91003418 3177.97998047 116.23799896
1055.78002930 3177.87988281 116.39900208
1055.92004395 3177.94995117 115.68099976
1056.02001953 3177.87011719 115.49199677
1056.09997559 3177.84008789 115.51300049
1056.25000000 3177.84008789 115.93099976
1056.58996582 3177.68994141 115.83100128
1056.60998535 3177.67993164 115.94300079
1056.60998535 3177.64990234 116.00299835
1055.23999023 3178.18994141 115.66100311
1056.68994141 3177.62011719 115.71299744
1055.10998535 3177.80004883 116.31999969
1054.36999512 3178.27001953 116.65000153
1055.17004395 3178.23999023 115.91699982
1054.06994629 3178.61010742 115.50299835
1056.79003906 3177.40991211 116.04100037
1053.42004395 3178.80004883 116.15299988
1053.48999023 3178.82006836 115.86599731
1053.53002930 3178.81005859 115.73699951
1053.59997559 3178.77001953 115.93399811
1053.60998535 3178.76000977 116.11599731
1053.70996094 3178.76000977 115.72200012
1053.82995605 3178.71997070 115.85199738
1054.05004883 3178.60009766 115.59100342
1054.22998047 3178.53002930 115.53600311
1055.17004395 3178.19995117 115.58799744
1054.46997070 3178.48999023 115.79000092
1054.52001953 3178.47998047 115.86299896
1054.51000977 3178.48999023 116.02200317
1054.57995605 3178.43994141 116.12999725
1054.65002441 3178.42993164 115.88500214
1054.96997070 3178.30004883 115.67900085
1054.98999023 3178.27001953 115.61100006
1054.97998047 3178.26000977 116.18800354
1055.09997559 3178.28002930 115.96199799
1056.82995605 3177.61010742 115.80799866
1053.55004883 3178.07006836 116.71199799
1056.79003906 3177.44995117 116.04100037
1054.54003906 3178.43994141 116.07399750
1054.30004883 3178.36010742 116.20999908
1054.29003906 3178.34008789 116.53099823
1054.36999512 3178.54003906 116.00099945
1054.40002441 3178.52001953 115.84100342
1054.34997559 3178.47998047 116.21199799
1054.30004883 3178.29003906 116.64499664
1054.31994629 3178.29003906 116.59799957
1054.43005371 3178.47998047 115.94899750
1054.41003418 3178.43994141 116.22000122
1054.43005371 3178.47998047 116.05699921
1054.48999023 3178.44995117 115.67400360
1054.35998535 3178.13989258 116.70800018
1054.40002441 3178.16992188 116.71099854
1054.46997070 3178.40991211 116.22799683
1054.50000000 3178.47998047 116.11799622
1054.28002930 3178.40991211 116.37300110
1054.35998535 3178.48999023 115.64900208
1054.27001953 3178.44995117 116.25900269
1054.22998047 3178.58007812 116.07900238
1054.07995605 3178.37988281 116.62699890
1054.09997559 3178.16992188 116.19100189
1054.13000488 3178.18994141 116.07700348
1054.21997070 3178.59008789 115.85099792
1054.19995117 3178.57006836 116.02100372
1054.21997070 3178.60009766 115.97799683
1054.18994141 3178.37011719 116.47699738
1054.25000000 3178.39990234 116.42199707
1054.29003906 3178.55004883 115.82299805
1054.19995117 3178.33007812 116.63600159
1054.29003906 3178.53002930 115.92700195
1054.28002930 3178.52001953 116.20200348
1054.33996582 3178.54003906 115.76699829
1054.30004883 3178.53002930 116.03800201
1054.54003906 3178.44995117 115.96700287
1054.58996582 3178.45996094 115.81099701
1054.17004395 3178.58007812 115.90599823
1054.46997070 3178.22998047 116.65799713
1054.95996094 3178.32006836 115.87799835
1055.00000000 3178.28002930 115.76799774
1054.97998047 3178.30004883 115.94300079
1055.06005859 3178.26000977 115.69699860
1055.05004883 3178.28002930 115.89600372
1054.96997070 3178.04003906 116.65299988
1055.13000488 3178.22998047 115.63800049
1054.95996094 3177.02001953 116.71299744
1055.13000488 3178.23999023 115.79100037
1055.06005859 3177.03002930 116.67600250
1055.19995117 3178.20996094 115.80599976
1055.22998047 3178.20996094 115.73000336
1055.09997559 3177.18994141 116.67700195
1055.09997559 3177.13989258 116.67800140
1055.10998535 3177.10009766 116.67900085
1054.91003418 3178.32006836 115.75000000
1054.85998535 3178.33007812 116.01899719
1054.85998535 3178.35009766 115.92199707
1054.66003418 3178.40991211 116.08999634
1054.63000488 3178.40991211 115.69999695
1056.90002441 3177.56005859 115.82499695
1054.53002930 3178.11010742 116.72000122
1054.66003418 3178.40991211 115.98500061
1054.54003906 3176.95996094 116.53299713
1054.57995605 3178.18994141 116.66600037
1054.71997070 3178.40991211 115.83499908
1054.84997559 3178.36010742 115.85800171
1054.75000000 3178.37011719 115.72200012
1054.57995605 3177.13989258 116.73899841
1054.76000977 3178.38989258 115.90499878
1054.81005859 3178.35009766 115.64800262
1054.76000977 3178.37011719 116.00199890
1054.68005371 3177.52001953 116.73999786
1054.14001465 3178.56005859 116.18499756
1054.06994629 3178.09008789 116.19000244
1055.11999512 3177.16992188 116.67900085
1053.89001465 3178.67993164 115.97599792
1053.76000977 3178.73999023 115.77500153
1053.75000000 3178.75000000 115.90599823
1053.71997070 3178.68994141 116.19100189
1053.60998535 3177.98999023 116.71700287
1053.78002930 3178.70996094 115.95999908
1053.77001953 3178.69995117 116.13600159
1053.84997559 3178.67993164 115.74900055
1053.81994629 3178.70996094 116.02100372
1053.75000000 3178.51000977 116.59999847
1053.68005371 3177.59008789 116.72799683
1053.88000488 3178.66992188 115.68599701
1053.73999023 3177.37011719 116.22200012
1053.70996094 3177.62011719 116.72899628
1053.83996582 3178.63989258 116.20600128
1053.75000000 3177.39990234 116.22299957
1053.75000000 3178.71997070 115.77300262
1053.56994629 3178.03002930 116.71399689
1053.71997070 3178.69995117 115.76999664
1053.57995605 3178.73999023 116.17299652
1053.41003418 3178.73999023 116.27700043
1053.40002441 3178.67993164 116.40000153
1053.42004395 3178.70996094 116.27799988
1053.47998047 3178.62988281 116.45700073
1053.48999023 3178.62011719 116.52700043
1053.60998535 3178.79003906 115.81600189
1053.67004395 3178.76000977 115.64700317
1053.55004883 3178.10009766 116.71199799
1053.59997559 3178.67993164 116.23899841
1053.65002441 3178.77001953 115.99500275
1053.48999023 3177.65991211 116.71499634
1053.58996582 3178.55004883 116.58799744
1053.70996094 3178.72998047 115.72299957
1053.71997070 3178.71997070 115.65599823
1053.76000977 3177.43994141 116.22399902
1053.77001953 3177.42993164 116.22399902
1054.07995605 3178.13989258 116.18900299
1053.77001953 3177.50000000 116.22399902
1053.89001465 3177.55004883 116.17900085
1053.89001465 3177.58007812 116.17900085
1053.90002441 3177.59008789 116.18000031
1054.07995605 3178.61010742 115.72000122
1053.95996094 3178.09008789 116.23300171
1054.05004883 3178.62988281 116.00000000
1054.03002930 3178.60009766 116.17099762
1053.97998047 3178.41992188 116.61799622
1054.03002930 3178.57006836 116.22899628
1054.08996582 3178.62011719 115.89299774
1054.01000977 3178.15991211 116.23699951
1054.10998535 3178.62988281 115.95999908
1054.06994629 3178.53002930 116.23400116
1054.10998535 3178.61010742 116.06199646
1054.06994629 3178.12011719 116.18800354
1053.89001465 3177.52001953 116.17900085
1054.02001953 3178.62011719 115.77799988
1053.94995117 3178.61010742 116.21900177
1053.86999512 3178.46997070 116.60900116
1053.78002930 3177.46997070 116.22599792
1053.79003906 3177.56005859 116.22499847
1053.79003906 3177.53002930 116.22599792
1053.81005859 3177.65991211 116.22499847
1053.91003418 3178.64990234 116.15499878
1053.81005859 3177.59008789 116.22699738
1053.95996094 3178.67993164 115.93800354
1053.85998535 3177.48999023 116.17700195
1053.96997070 3178.66992188 115.87300110
1053.82995605 3177.62011719 116.22899628
1053.83996582 3177.68994141 116.22899628
1053.83996582 3177.62988281 116.23000336
1053.95996094 3178.65991211 116.04000092
1053.85998535 3177.45996094 116.17700195
1055.11999512 3177.11010742 116.68000031
1054.59997559 3178.44995117 116.03700256
1055.25000000 3178.21997070 115.93099976
1056.65002441 3176.77001953 116.08899689
1056.40002441 3176.87011719 116.15499878
1056.57995605 3176.09008789 115.76200104
1056.40002441 3176.92993164 116.15499878
1056.60998535 3176.11010742 115.70600128
1056.63000488 3176.13989258 115.71099854
1056.64001465 3176.13989258 115.77600098
1056.65002441 3176.15991211 115.71600342
1056.65002441 3176.16992188 115.71600342
1056.56005859 3177.67993164 115.68199921
1056.56005859 3177.72998047 115.74500275
1056.59997559 3177.66992188 115.69100189
1056.60998535 3177.64990234 115.69599915
1056.67004395 3177.68994141 115.65399933
1056.72998047 3176.39990234 115.68499756
1055.13000488 3177.23999023 116.67900085
1056.39001465 3176.94995117 116.15299988
1056.39001465 3176.90991211 116.15299988
1056.56005859 3176.11010742 115.75800323
1056.28002930 3177.79003906 115.68000031
1056.15002441 3177.80004883 115.73400116
1056.16003418 3177.85009766 115.73500061
1056.18994141 3177.86010742 115.80300140
1056.18005371 3177.78002930 115.80500031
1056.19995117 3177.80004883 115.80699921
